LoanNumber,DateApproved,BorrowerName,Term,InitialApprovalAmount,F_Undisbursed,Channel,Region,TypeOfCall,InterestPerYear
6543038809,4/20/2021,STAMPED PRODUCTS INC.,60,714422,0,TLS,South,NoBrandName,0.1
6677328307,1/27/2021,SERRA NISSAN-OLDSMOBILE INC.,60,711970,0,TLS,South,NoBrandName,0.1
2753788506,2/22/2021,BON SECOUR FISHERIES INC,60,711453,0,TLS,South,NoBrandName,0.1
1300428408,2/1/2021,"BUCKMASTERS, LTD.",60,709700,0,TLS,South,NoBrandName,0.1
3540598509,2/24/2021,INTERSTATE SHEET METAL CO INC,60,707637.5,0,TLS,South,NoBrandName,0.1
4504958507,2/26/2021,BIRMINGHAM BARONS LLC,60,707186,0,TLS,South,NoBrandName,0.1
2207048401,2/3/2021,MID STAR TIMBER HARVESTING INC,60,706475,0,TLS,South,NoBrandName,0.1
9649578308,1/31/2021,MCWANE SCIENCE CENTER,60,705000,0,TLS,South,NoBrandName,0.1
9574568408,2/17/2021,NATIONAL MILL MAINTENANCE LLC,60,702357,0,TLS,South,NoBrandName,0.1
1012508403,1/31/2021,THE FOUNDRY MINISTRIES INC.,60,698945,0,TLS,South,NoBrandName,0.1
4200648509,2/25/2021,GULF CITY BODY AND TRAILER WORKS INC,60,698416,0,TLS,South,NoBrandName,0.1
4265808303,1/23/2021,TESECON INC.,60,697406,0,TLS,South,NoBrandName,0.1
6872748310,1/27/2021,VSP LLC,60,697070,0,TLS,South,NoBrandName,0.1
6487838306,1/27/2021,MACHEN MCCHESNEY LLP,60,696344.58,0,TLS,South,NoBrandName,0.1
5844518505,3/2/2021,IMPERIAL ALUMINUM - SCOTTSBORO LLC,60,696000,0,TLS,South,NoBrandName,0.1
2241708609,3/13/2021,TECHLINE INTERNATIONAL INC,60,693887,0,TLS,South,NoBrandName,0.1
6813138304,1/27/2021,LEVITE JEWISH COMMUNITY CENTER,60,693831,0,TLS,South,NoBrandName,0.1
6978878301,1/27/2021,PATHWAY OF BALDWIN COUNTY LLC,60,693245,0,TLS,South,NoBrandName,0.1
1677508604,3/13/2021,SPRINGER EQUIPMENT CO. INC.MPANY,60,692545,0,TLS,South,NoBrandName,0.1
4959048305,1/23/2021,LSB CONTRACTING LLC,60,687430,0,TLS,South,NoBrandName,0.1
7183918410,2/11/2021,REM PIPELINE SERVICES INC,60,687327,0,TLS,South,NoBrandName,0.1
8988358410,2/14/2021,ALL TEMPS SYSTEMS INC,60,687097,0,TLS,South,NoBrandName,0.1
5435418705,4/2/2021,ENVIRONMENTAL LITIGATION GROUP PC,60,685712,0,TLS,South,NoBrandName,0.1
6291148309,1/26/2021,CHEYENNE STEEL INC,60,683807,0,TLS,South,NoBrandName,0.1
1976009004,5/14/2021,OZARK LOGISTICS LLC,60,682219.35,0,TLS,South,NoBrandName,0.1
2758578403,2/4/2021,DOOZER SOFTWARE,60,680863.93,0,TLS,South,NoBrandName,0.1
6292938301,1/26/2021,CORNERSTONE SCHOOLS OF ALABAMA INC,60,679098,0,TLS,South,NoBrandName,0.1
5790758304,1/25/2021,KEY SYSTEMS CONSULTING INC,60,678821,0,TLS,South,NoBrandName,0.1
4548598508,2/26/2021,DOC'S SEAFOOD & STEAKS,60,678504.47,0,TLS,South,NoBrandName,0.1
7843218408,2/12/2021,GHMR INC,60,677310,0,TLS,South,NoBrandName,0.1
2403968501,2/20/2021,POLY INC.,60,676651,0,TLS,South,NoBrandName,0.1
2408778502,2/20/2021,ABRAMSON LLC,60,675292,0,TLS,South,NoBrandName,0.1
5391998701,4/2/2021,REEVE ELECTRIC COMPANY INC,60,674717,0,TLS,South,NoBrandName,0.1
6973358310,1/27/2021,MD HENRY COMPANY INC,60,674246,0,TLS,South,NoBrandName,0.1
3723628704,3/31/2021,CR OF ATTALLA LLC,60,672880,0,TLS,South,NoBrandName,0.1
2136028408,2/3/2021,PROTESTANT EPISCOPAL CHURCH IN THE DIOCESE OF ALABAMA,60,672521.5,0,TLS,South,NoBrandName,0.1
2613018801,4/13/2021,SUNLINER LLC,60,672395,0,TLS,South,NoBrandName,0.1
5560098301,1/25/2021,TOSYALI INTERNATIONAL LTD,60,672380.42,0,TLS,South,NoBrandName,0.1
2257538502,2/20/2021,KING IMPORTS INC.,60,672235,0,TLS,South,NoBrandName,0.1
2837098508,2/22/2021,PHIL SANDOVALS LLC,60,671839,0,TLS,South,NoBrandName,0.1
1138898802,4/9/2021,WINGFIELD COMPANY INC.,60,670877.23,0,TLS,South,NoBrandName,0.1
9062038507,3/12/2021,CLEAR CAPITAL LLC,60,670862.5,0,TLS,South,NoBrandName,0.1
2839338305,1/21/2021,HARI HOSPITALITY LLC,60,670544.45,0,TLS,South,NoBrandName,0.1
1259808608,3/13/2021,MSB ANALYTICS INC,60,670337,0,TLS,South,NoBrandName,0.1
5572798307,1/25/2021,CAPSTONE RESOURCE MANAGEMENT INC,60,668962,0,TLS,South,NoBrandName,0.1
4105078408,2/6/2021,SECOND WIND PROGRAMS INC.,60,668515,0,TLS,South,NoBrandName,0.1
5537338303,1/25/2021,SHELBY BAPTIST AMBULATORY SURGERY CENTER LLC,60,667557,0,TLS,South,NoBrandName,0.1
3685758303,1/22/2021,MITTERNIGHT BOILER WORKS INC.,60,666040,0,TLS,South,NoBrandName,0.1
7188818305,1/28/2021,HARBOR FURNITURE MANUFACTURING INC,60,662000,0,TLS,South,NoBrandName,0.1
9006678702,4/8/2021,MONTGOMERY COUNTRY CLUB AND BEAUVOIR CLUB,60,661477.5,0,TLS,South,NoBrandName,0.1
3983768500,2/24/2021,FAYETTE FABRICATION LLP,60,661194,0,TLS,South,NoBrandName,0.1
5492848309,1/25/2021,ELEIT TECHNOLOGY INC,60,660635,0,TLS,South,NoBrandName,0.1
5980588302,1/26/2021,E & H STEEL CORPORATION,60,659700,0,TLS,South,NoBrandName,0.1
4427788401,2/6/2021,DOC'S SEAFOOD SHACK & OYSTER BAR INC.,60,659183.49,0,TLS,South,NoBrandName,0.1
3602918407,2/5/2021,MEDICAL EQUIPMENT IN,60,659100,0,TLS,South,NoBrandName,0.1
1436398302,1/17/2021,ANDRESS ENGINEERING ASSOCIATES INC,60,658362,0,TLS,South,NoBrandName,0.1
8788298400,2/13/2021,ASHLEY MAC'S HOLDINGS LLC,60,658350,0,TLS,South,NoBrandName,0.1
7129938502,3/5/2021,GLENN & WRIGHT INC.,60,655617,0,TLS,South,NoBrandName,0.1
2113248706,3/28/2021,BIRMINGHAM & ASSOCIATES INC,60,655502,0,TLS,South,NoBrandName,0.1
7505798404,2/12/2021,GADDY ELECTRIC & PLUMBING LLC,60,655408.51,0,TLS,South,NoBrandName,0.1
4515158607,3/18/2021,ROEBUCK IMPORTED CARS LLC,60,654826.4,0,TLS,South,NoBrandName,0.1
1795838403,2/2/2021,KEMCO FACILITIES SERVICES LLC,60,654410,0,TLS,South,NoBrandName,0.1
7628748803,4/22/2021,ONE SOLUTIONS LLC,24,750000,0,TLS,South,NoBrandName,0.1
3141438401,2/4/2021,INDURON COATINGS LLC,60,653796,0,TLS,South,NoBrandName,0.1
2023548807,4/11/2021,M&N ALLOY CAST PRODUCTS INC,60,653532.5,0,TLS,South,NoBrandName,0.1
4047388408,2/5/2021,BAMA SEAFOOD RESTAURANT INC,60,653282,0,TLS,South,NoBrandName,0.1
8689738602,3/25/2021,SANDERS HYLAND CORPORATION,60,652200,0,TLS,South,NoBrandName,0.1
5408008302,1/25/2021,MAYNOR & MITCHELL EYE CENTER P.C.,60,651055,0,TLS,South,NoBrandName,0.1
1584978606,3/13/2021,HOLDEN CONTRACTING INC.,60,649400,0,TLS,South,NoBrandName,0.1
7938038503,3/8/2021,TAYLOR ELECTRICAL CONTRACTORS INC,60,641955,0,TLS,South,NoBrandName,0.1
5496118506,2/27/2021,WELLS PRINTING COMPANY INC,60,641338,0,TLS,South,NoBrandName,0.1
1638988409,2/2/2021,SPECIALTY FOUNDRY PRODUCTS INC,60,638182,0,TLS,South,NoBrandName,0.1
2101418309,1/20/2021,PRO-FAB MACHINE OF HARTSELLE INC,60,637312.12,0,TLS,South,NoBrandName,0.1
7050238403,2/11/2021,SOUTHLAND RESOURCES INC.,60,636500,0,TLS,South,NoBrandName,0.1
2101148300,1/20/2021,DERMLAB LLC,60,636467,0,TLS,South,NoBrandName,0.1
1491808602,3/13/2021,KFS LLC,60,635928,0,TLS,South,NoBrandName,0.1
4533568703,4/1/2021,CAPSTONE DEVELOPMENT PARTNERS LLC,60,634971.62,0,TLS,South,NoBrandName,0.1
9318848606,3/25/2021,MARX OPTICAL INC,60,633800,0,TLS,South,NoBrandName,0.1
3149908405,2/4/2021,LASSITER LUMBER LLC,60,632859,0,TLS,South,NoBrandName,0.1
3983468406,2/5/2021,AMA LIGHTING LLC,60,632257,0,TLS,South,NoBrandName,0.1
4161928310,1/23/2021,IRON MOUNTAIN CONSTRUCTION LLC,60,630113,0,TLS,South,NoBrandName,0.1
4707248408,2/6/2021,SCOTT ELECTRIC SIGN COMPANY INC,60,628920,0,TLS,South,NoBrandName,0.1
2918438309,1/21/2021,CREATURE LLC,60,628882,0,TLS,South,NoBrandName,0.1
3366198402,2/4/2021,THNKRY INC,60,627782,0,TLS,South,NoBrandName,0.1
1583848306,1/19/2021,JAMES T. GARDINER FAMILY DENTISTRY PC,60,625000.15,0,TLS,South,NoBrandName,0.1
8299888301,1/29/2021,RAST CONSTRUCTION INC.,60,625000,0,TLS,South,NoBrandName,0.1
2487878407,2/3/2021,WHITE ARNOLD & DOWD PC,60,624711,0,TLS,South,NoBrandName,0.1
9944518903,5/12/2021,DOTHAN HOUSTON COUNTY INTELLECTUAL DISABILITIES BOARD INC.,60,624582.5,0,TLS,South,NoBrandName,0.1
3516948507,2/24/2021,BILL PATTERSON CONSTRUCTION INC,60,624252,0,TLS,South,NoBrandName,0.1
8822688404,2/14/2021,JOHN PLOTT COMPANY INC.,60,623419,0,TLS,South,NoBrandName,0.1
5150608405,2/7/2021,TKO CONTRACTORS LLC,60,623062,0,TLS,South,NoBrandName,0.1
6839918409,2/11/2021,SOUTHERN ALABAMA SURGERY CENTER LLC,60,621985,0,TLS,South,NoBrandName,0.1
9059838303,1/30/2021,SYMBOL HEALTH SOLUTIONS LLC,60,620973,0,TLS,South,NoBrandName,0.1
5421278710,4/2/2021,"A RESTAURANT GROUP, L.L.C.",60,620772.59,0,TLS,South,NoBrandName,0.1
8298858606,3/24/2021,KPS GROUP INC,60,617750,0,TLS,South,NoBrandName,0.1
2851678305,1/21/2021,BRADFORD BUILDING COMPANY INC.,60,616777.5,0,TLS,South,NoBrandName,0.1
2607328510,2/20/2021,CROSBY ELECTRIC COMPANY INC.,60,615515,0,TLS,South,NoBrandName,0.1
3943178408,2/5/2021,THE BRIDGE BUILDERS OF ALABAMA LLC,60,614795,0,TLS,South,NoBrandName,0.1
5034888302,1/23/2021,PINSON VALLEY HEAT TREATING CO. INC.,60,614500,0,TLS,South,NoBrandName,0.1
3373478608,3/16/2021,INTEGRITY MANAGEMENT GROUP LLC,60,612650,0,TLS,South,NoBrandName,0.1
2121568305,1/20/2021,NELSON GLASS COMPANY INC,60,612080,0,TLS,South,NoBrandName,0.1
2781858609,3/15/2021,ALABAMA GULF COAST CONVENTION & VISITORS BUREAU,60,611115,0,TLS,South,NoBrandName,0.1
4693808604,3/18/2021,PATRONIS STEEL INC.,60,608912,0,TLS,South,NoBrandName,0.1
4943198310,1/23/2021,VISION CENTRIC INC,60,607173.5,0,TLS,South,NoBrandName,0.1
2791018510,2/22/2021,BAUMHOWERS HUNTSVILLE LLC,60,605765,0,TLS,South,NoBrandName,0.1
4036738400,2/5/2021,ELECTRIC CONTROLS AND SYSTEMS INC,60,605750,0,TLS,South,NoBrandName,0.1
3979058703,3/31/2021,YOUNG OIL INC.,60,605362.9,0,TLS,South,NoBrandName,0.1
3104098407,2/4/2021,WINTZELL S CAPITOL CITY I LLC,60,604530,0,TLS,South,NoBrandName,0.1
5333648605,3/20/2021,PAUL BRIDGES & ASSOCIATES LLC,60,604415,0,TLS,South,NoBrandName,0.1
4661048302,1/23/2021,EGS COMMERCIAL REAL ESTATE INC,60,603930,0,TLS,South,NoBrandName,0.1
1789168407,2/2/2021,GREATER BIRMINGHAM CONVENTION & VISITORS BUREAU,60,601832,0,TLS,South,NoBrandName,0.1
4206638300,1/23/2021,SES OF MONTGOMERY LLC,60,601513.64,0,TLS,South,NoBrandName,0.1
6058038402,2/10/2021,HUFFMAN ELECTRICAL CONTRACTORS INC,60,601352,0,TLS,South,NoBrandName,0.1
7842468302,1/28/2021,COFFMAN INTERNATIONAL INC,60,601224,0,TLS,South,NoBrandName,0.1
6105398300,1/26/2021,BARRON FAN TECHNOLOGY INC,60,599751,0,TLS,South,NoBrandName,0.1
4019228409,2/5/2021,AVIZO GROUP INC,60,599493.09,0,TLS,South,NoBrandName,0.1
6583148300,1/27/2021,BAYLISS MACHINE & WELDING COMPANY LLC,60,598900,0,TLS,South,NoBrandName,0.1
2878268300,1/21/2021,TRIS USA INC.,60,597850,0,TLS,South,NoBrandName,0.1
9505728404,2/17/2021,ATLAS INDUSTRIAL OUTSOURCING LLC.,60,597346.49,0,TLS,South,NoBrandName,0.1
4128468301,1/22/2021,ERECTED STEEL PRODUCTS OF ALABAMA INC.,60,596762.5,0,TLS,South,NoBrandName,0.1
5128778305,1/25/2021,AMERICAN SOCIETY FOR REPRODUCTIVE MEDICINE,60,594890,0,TLS,South,NoBrandName,0.1
3654358603,3/17/2021,TIMBERLINE HOMES INC,60,593787,0,TLS,South,NoBrandName,0.1
7737978801,4/22/2021,VERNON MILLING COMPANY INC.,60,592675,0,TLS,South,NoBrandName,0.1
9467318408,2/17/2021,KOAM LLC,60,591930,0,TLS,South,NoBrandName,0.1
6193528606,3/20/2021,THE SUPPLY ROOM INC.,60,591642,0,TLS,South,NoBrandName,0.1
4536458504,2/26/2021,PHARMAPOINT LLC,60,590962,0,TLS,South,NoBrandName,0.1
2777378408,2/4/2021,PARAGON DECORS INC,60,590257,0,TLS,South,NoBrandName,0.1
3303108302,1/21/2021,"SUPERIOR ELECTRICAL CONTRACTORS, LLC",60,590006,0,TLS,South,NoBrandName,0.1
2522698310,1/21/2021,FOURTH QUARTER INC,60,589339.8,0,TLS,South,NoBrandName,0.1
6415648309,1/27/2021,BURGESS AND BERRY INSULATION COMPANY INC.,60,589071.65,0,TLS,South,NoBrandName,0.1
1711288408,2/2/2021,MARKS INTERIORS INC,60,588715,0,TLS,South,NoBrandName,0.1
8129328610,3/24/2021,SEA N SUDS INC,60,588025.09,0,TLS,South,NoBrandName,0.1
5310878405,2/8/2021,ST MARY PARISH MOBILE,60,587700,0,TLS,South,NoBrandName,0.1
2630728706,3/30/2021,BARNES PAPER CO INC,60,585635,0,TLS,South,NoBrandName,0.1
4923678304,1/23/2021,DRAKOS HOLDING CORPORATION,60,585223,0,TLS,South,NoBrandName,0.1
6659248401,2/10/2021,EGM,60,584277,0,TLS,South,NoBrandName,0.1
2022098409,2/3/2021,SEUNGSAN PACK CO. LTD,60,583430,0,TLS,South,NoBrandName,0.1
1699538505,2/19/2021,ALABAMA DERMATOLOGY ASSOCIATES PC,60,582351,0,TLS,South,NoBrandName,0.1
8497728605,3/25/2021,CAPITAL MOTOR LINES INC,60,581309,0,TLS,South,NoBrandName,0.1
3763208505,2/24/2021,ENGINEERING GROUP OF THE SOUTHEAST LLC,60,580399,0,TLS,South,NoBrandName,0.1
9309248503,3/12/2021,KAYA ASSOCIATES INC.,60,579535,0,TLS,South,NoBrandName,0.1
9827928310,1/31/2021,AGI CORPORATION,60,576326,0,TLS,South,NoBrandName,0.1
6466378409,2/10/2021,PLEASURE ISLAND CORP,60,575835.7,0,TLS,South,NoBrandName,0.1
8137508605,3/24/2021,MAAS AVIATION BROOKLEY INC,60,575749.8,0,TLS,South,NoBrandName,0.1
9674908302,1/31/2021,CARDIOLOGY ASSOCIATES PA,60,575651,0,TLS,South,NoBrandName,0.1
6521228305,1/27/2021,GILBERT & BAUGH FORD INC,60,575090,0,TLS,South,NoBrandName,0.1
1009608506,2/18/2021,PRECISION METAL WORKS INC.,60,574787.5,0,TLS,South,NoBrandName,0.1
9355358600,3/25/2021,TVS INC.,60,573494,0,TLS,South,NoBrandName,0.1
3286088600,3/16/2021,SAM BOSWELL MOTORS INC,60,573109,0,TLS,South,NoBrandName,0.1
4119288304,1/22/2021,KERN MARTIN SERVICES INC,60,572170,0,TLS,South,NoBrandName,0.1
4443348300,1/23/2021,MONTGOMERY AREA CHAMBER OF COMMERCE,60,569610,0,TLS,South,NoBrandName,0.1
7277948703,4/6/2021,JIT SERVICES LLC,60,567872,0,TLS,South,NoBrandName,0.1
3448688509,2/24/2021,THE BRIGHT STAR RESTAURANT INC,60,567599.65,0,TLS,South,NoBrandName,0.1
6079098408,2/10/2021,"LASER FABRICATION & MACHINE CO., INC.",60,567573.47,0,TLS,South,NoBrandName,0.1
2774428502,2/22/2021,CYPRESS EMPLOYMENT SERVICES LLC,60,566887,0,TLS,South,NoBrandName,0.1
7490028403,2/12/2021,PRIME INC.,60,566793,0,TLS,South,NoBrandName,0.1
6867138408,2/11/2021,INDIAN HILLS COUNTRY CLUB,60,565910,0,TLS,South,NoBrandName,0.1
1384418401,2/1/2021,ALLEY ENTERPRISES LLC,60,565697,0,TLS,South,NoBrandName,0.1
1117198402,2/1/2021,PROGRESSIVE FINISHES INC.,60,565670,0,TLS,South,NoBrandName,0.1
1968608305,1/20/2021,WS ELECTRICAL & AIR CONDITIONING INC,60,565230,0,TLS,South,NoBrandName,0.1
6006978302,1/26/2021,THOMASVILLE LUMBER COMPANY INC.,60,565000,0,TLS,South,NoBrandName,0.1
4147398506,2/25/2021,MID SOUTH PETROLEUM CORPORATION,60,564715,0,TLS,South,NoBrandName,0.1
4812948310,1/23/2021,DCJM INC.,60,562130,0,TLS,South,NoBrandName,0.1
3221908400,2/4/2021,THE SURGERY CENTER LLC,60,562075,0,TLS,South,NoBrandName,0.1
5293228406,2/8/2021,RJR MINING COMPANY INC.,60,561710,0,TLS,South,NoBrandName,0.1
1050588308,1/16/2021,"DLS ELECTRIC, INC.",60,560200,0,TLS,South,NoBrandName,0.1
3878948504,2/24/2021,SK SERVICES LLC,60,559667.75,0,TLS,South,NoBrandName,0.1
1699388301,1/19/2021,ODYSSEY EARLY SCHOOLS INC,60,558786,0,TLS,South,NoBrandName,0.1
3227168306,1/21/2021,PRUITT COMMUNICATIONS INC.,60,558422,0,TLS,South,NoBrandName,0.1
8085038309,1/29/2021,ROGERS & WILLARD INC.,60,557761,0,TLS,South,NoBrandName,0.1
6603408304,1/27/2021,CENTRAL ALABAMA WOOD PRODUCTS LLC,60,556000,0,TLS,South,NoBrandName,0.1
1204138404,2/1/2021,CENTRAL INDUSTRIAL SUPPLY,60,555866,0,TLS,South,NoBrandName,0.1
3916198506,2/24/2021,WILKS TIRE & BATTERY SERVICE INC.,60,555489.87,0,TLS,South,NoBrandName,0.1
1036368403,1/31/2021,WOMAN'S MISSIONARY UNION (WMU),60,555470,0,TLS,South,NoBrandName,0.1
2521338403,2/3/2021,PUBLICATIONS PRESS INC.,60,555352,0,TLS,South,NoBrandName,0.3
3113158501,2/23/2021,TEMPORARY AGRICULTURAL SERVICES INC,60,555317,0,TLS,South,NoBrandName,0.3
1588818307,1/19/2021,"ACRE, LLC",60,553800,0,TLS,South,NoBrandName,0.3
7489318410,2/12/2021,GOOD LABOR JOBS: STAFFING AND RECRUITING LLC,60,553637.95,0,TLS,South,NoBrandName,0.3
4025508504,2/25/2021,WRIGHT CONSTRUCTION COMPANY BIRMINGHAM LLC,60,553542.5,0,TLS,South,NoBrandName,0.3
1048798509,2/18/2021,COTTAGE HILL NURSERY INC,60,552792,0,TLS,South,NoBrandName,0.3
1933918402,2/2/2021,BANKS FINLEY WHITE & CO OF ALABAMA PC,60,552459,0,TLS,South,NoBrandName,0.3
7450668402,2/12/2021,EW MOTION THERAPY LLC,24,550000,0,TLS,South,NoBrandName,0.3
9214498505,3/12/2021,ANESTHESIA SERVICES OF BIRMINGHAM P.C.,60,550000,0,TLS,South,NoBrandName,0.3
8978918702,4/8/2021,PETERSON INDUSTRIAL INC,60,548200,0,TLS,South,NoBrandName,0.3
8236028304,1/29/2021,CASTONE CORPORATION,60,547800,0,TLS,South,NoBrandName,0.3
4808698304,1/23/2021,HBW INDUSTRIES INC,60,547341.75,0,TLS,South,NoBrandName,0.3
3395678305,1/22/2021,SOUTHERN METAL FABRICATORS INC,60,547057,0,TLS,South,NoBrandName,0.3
6782598407,2/11/2021,CORBITT POWER & LIGHT LLC,60,546414.35,0,TLS,South,NoBrandName,0.3
3204538405,2/4/2021,BRION HARDIN CONSTRUCTION COMPANY INC.,60,546196,0,TLS,South,NoBrandName,0.3
1155098310,1/16/2021,CAVCO INC,60,544555,0,TLS,South,NoBrandName,0.3
2674528402,2/3/2021,FITZ - THORS ENGINEERING INC,60,544529,0,TLS,South,NoBrandName,0.3
3803008401,2/5/2021,AUM ENTERPRISES INC,60,542167.57,0,TLS,South,NoBrandName,0.3
7042908305,1/27/2021,SENTRY HEATING AND AIR CONDITIONING INC,60,542092,0,TLS,South,NoBrandName,0.3
2183138409,2/3/2021,BK MANUFACTURING CO INC,60,541532,0,TLS,South,NoBrandName,0.3
9910198306,1/31/2021,YOUSEF YAQOUB INC,60,540089.35,0,TLS,South,NoBrandName,0.3
7218378306,1/28/2021,EPI INC,60,539831.6,0,TLS,South,NoBrandName,0.3
6224358302,1/26/2021,ENRESTORATION INC,60,539800,0,TLS,South,NoBrandName,0.3
2891138301,1/21/2021,KELLY ROAD BUILDERS INC,60,539655,0,TLS,South,NoBrandName,0.3
6462188403,2/10/2021,OASIS TRAVEL CENTER LLC,60,539000,0,TLS,South,NoBrandName,0.3
1804108410,2/2/2021,TRI-CITIES MANUFACTURING INC.,60,538145,0,TLS,South,NoBrandName,0.3
4086218308,1/22/2021,B.D.I. INC,60,537842,0,TLS,South,NoBrandName,0.3
7684608409,2/12/2021,THERMAPRO LLC,60,537100,0,TLS,South,NoBrandName,0.3
7795478301,1/28/2021,BIRMINGHAM INDUSTRIAL CONSTRUCTION LLC,60,536948,0,TLS,South,NoBrandName,0.3
6482848310,1/27/2021,MILLER WIRE WORKS INC,60,535962.5,0,TLS,South,NoBrandName,0.3
1569508400,2/2/2021,PRICE CONSTRUCTION COMPANY INC.,60,535635,0,TLS,South,NoBrandName,0.3
1588508406,2/2/2021,J CARLTON ELECTRIC CO. INC.,60,535403.64,0,TLS,South,NoBrandName,0.3
1555348301,1/17/2021,PEAR TREE GROUP LLC,60,533900,0,TLS,South,NoBrandName,0.3
7613548407,2/12/2021,ACKER ELECTRIC,60,533443.57,0,TLS,South,NoBrandName,0.3
3793118503,2/24/2021,PLUMCORE INC,60,532025,0,TLS,South,NoBrandName,0.3
3416758305,1/22/2021,BAR ENTERPRISES INC,60,531970,0,TLS,South,NoBrandName,0.3
6801088305,1/27/2021,WEPA INC,60,530772,0,TLS,South,NoBrandName,0.3
3912868607,3/17/2021,TAYLORCHANDLER L.L.C.,60,530219.72,0,TLS,South,NoBrandName,0.3
4605218409,2/6/2021,GILBEYS LLC,60,529599,0,TLS,South,NoBrandName,0.3
1242848406,2/1/2021,AMTEC SOLUTIONS GROUP INC,60,529427.5,0,TLS,South,NoBrandName,0.3
3315368601,3/16/2021,REF ALABAMA INC,60,529105,0,TLS,South,NoBrandName,0.3
9173188509,3/12/2021,STARBOARD MANAGEMENT LLC,60,528354,0,TLS,South,NoBrandName,0.3
4203948304,1/23/2021,"CRV SURVEILLANCE, LLC",60,528347,0,TLS,South,NoBrandName,0.3
4506538503,2/26/2021,HEALTHSCAN IMAGING L.L.C.,60,528102,0,TLS,South,NoBrandName,0.3
4024188306,1/22/2021,ILLUMICARE INC,60,527924,0,TLS,South,NoBrandName,0.3
3589278508,2/24/2021,CARLISLE AND ASSOCIATES P.C.,60,527920,0,TLS,South,NoBrandName,0.3
8710748404,2/13/2021,PROFESSIONAL MEDICAL ASSOCIATES PC,60,527529.3,0,TLS,South,NoBrandName,0.3
4899818406,2/7/2021,SPEEGLE CONTRACTING,60,526474.17,0,TLS,South,NoBrandName,0.3
3828778601,3/17/2021,TIG BEACH LLC,60,526277.39,0,TLS,South,NoBrandName,0.3
3973108508,2/24/2021,COLLEGIATE ADMISSION & RETENTION SOLUTIONS LLC,60,526117,0,TLS,South,NoBrandName,0.3
6911678600,3/23/2021,"ARC CONTROLS, INC.",60,525786,0,TLS,South,NoBrandName,0.3
3730878304,1/22/2021,CARTER & CARTER CONSTRUCTION LLC,60,525031,0,TLS,South,NoBrandName,0.3
4056938703,3/31/2021,DIEHL AEROSPACE INC.,60,525000,0,TLS,South,NoBrandName,0.3
1107948300,1/16/2021,MOBILE AREA CHAMBER OF COMMERCE,60,524681.12,0,TLS,South,NoBrandName,0.3
8457478303,1/29/2021,W. H. THOMAS OIL CO INC630818911,60,524503,0,TLS,South,NoBrandName,0.3
4937168501,2/26/2021,MSB INC.,60,523325,0,TLS,South,NoBrandName,0.3
2393928310,1/20/2021,ABC TO Z INC.,60,522335,0,TLS,South,NoBrandName,0.3
1110968503,2/18/2021,CAHABA RESOURCES LLC,60,521678,0,TLS,South,NoBrandName,0.3
4040538402,2/5/2021,STEEL-PLUSLLC,60,520202,0,TLS,South,NoBrandName,0.3
6194948300,1/26/2021,TA CORRAL LLC,60,519898,0,TLS,South,NoBrandName,0.3
7580718402,2/12/2021,SEAY SEAY& LITCHFIELD P.C.,60,518840,0,TLS,South,NoBrandName,0.3
5441598404,2/8/2021,GOC LTD.,60,518759,0,TLS,South,NoBrandName,0.3
3658748305,1/22/2021,ALLSTATE GLASS LLC,60,517225,0,TLS,South,NoBrandName,0.3
3460798510,2/24/2021,TBD FOODS LLC,60,517000,0,TLS,South,NoBrandName,0.3
3089558600,3/16/2021,WILCOX HOSPITAL BOARD,60,516287,0,TLS,South,NoBrandName,0.3
3967768500,2/24/2021,ROCKSTAR PERSONNEL LLC,60,516170.55,0,TLS,South,NoBrandName,0.3
2983788305,1/21/2021,METEOR EXPRESS INC,60,515299.73,0,TLS,South,NoBrandName,0.3
6097228305,1/26/2021,SOUTHEASTERN CAREER APPAREL INC.,60,515005,0,TLS,South,NoBrandName,0.3
2563298304,1/21/2021,DIGITAL MARKETING SERVICES INC.,60,514945,0,TLS,South,NoBrandName,0.3
4123938301,1/22/2021,STEVE MORRISON TRUCKING INC.,60,514810,0,TLS,South,NoBrandName,0.3
9490508306,1/30/2021,FULTONDALE ON TAP INC,60,514500,0,TLS,South,NoBrandName,0.3
5546958608,3/20/2021,WBL AT ORANGE BEACH INC,60,514413.41,0,TLS,South,NoBrandName,0.3
8772948302,1/30/2021,LIBERTY CONSTRUCTION SERVICES LLC,60,513800,0,TLS,South,NoBrandName,0.3
5799398702,4/3/2021,L.P.G. LLC,60,513022,0,TLS,South,NoBrandName,0.3
5563858702,4/2/2021,IRON CITY LIVE INC,60,512778,0,TLS,South,NoBrandName,0.3
8668298602,3/25/2021,SUDDLE ENTERPRISES INC.,60,511777,0,TLS,South,NoBrandName,0.3
4661778309,1/23/2021,SIMCOE WOOD PRODUCTS INC,60,510000,0,TLS,South,NoBrandName,0.3
8312998403,2/13/2021,RADIOLOGY ASSOCIATES OF DOTHAN PC,60,509999.97,0,TLS,South,NoBrandName,0.3
3910038503,2/24/2021,GASTON CONSTRUCTION INC.,60,509905.77,0,TLS,South,NoBrandName,0.3
1299458408,2/1/2021,COUGAR OIL INC,60,509411,0,TLS,South,NoBrandName,0.3
1016198403,1/31/2021,DIVERSIFIED NONFERROUS TECHNOLOGIES INC.,60,508300,0,TLS,South,NoBrandName,0.3
